tensor(0.0082, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.6561, device='cuda:0')
tensor(0.1047, device='cuda:0')
tensor(0.3605, device='cuda:0')
tensor(0.0126, device='cuda:0')
tensor(0.0369, device='cuda:0')
tensor(0.0115, device='cuda:0')
tensor(0.0143, device='cuda:0')
tensor(0.0127, device='cuda:0')
tensor(0.0058, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.0387, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0122, device='cuda:0')
tensor(0.3734, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0284, device='cuda:0')
tensor(0.4500, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.0805, device='cuda:0')
tensor(0.0252, device='cuda:0')
tensor(0.0286, device='cuda:0')
tensor(0.0790, device='cuda:0')
tensor(5.6556e-05, device='cuda:0')
tensor(0.0240, device='cuda:0')
tensor(0.0911, device='cuda:0')
tensor(0.1199, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.0725, device='cuda:0')
tensor(0.8627, device='cuda:0')
tensor(0.1483, device='cuda:0')
tensor(0.0991, device='cuda:0')
tensor(0.0125, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(1.5629e-05, device='cuda:0')
tensor(0.1884, device='cuda:0')
tensor(4.9784e-05, device='cuda:0')
tensor(0.0148, device='cuda:0')
tensor(0.0078, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0090, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.3015, device='cuda:0')
tensor(7.7862e-05, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0931, device='cuda:0')
tensor(1.9324e-05, device='cuda:0')
tensor(0.0404, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(1.1193, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.0194, device='cuda:0')
tensor(0.7007, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0104, device='cuda:0')
tensor(0.0136, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.2078, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.2599, device='cuda:0')
tensor(0.0202, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.1371, device='cuda:0')
tensor(0.0324, device='cuda:0')
tensor(0.0452, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.0492, device='cuda:0')
tensor(0.3398, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.5969, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0563, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.0067, device='cuda:0')
tensor(0.7719, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0225, device='cuda:0')
tensor(0.1229, device='cuda:0')
tensor(0.0059, device='cuda:0')
tensor(0.7911, device='cuda:0')
tensor(5.9131e-05, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0163, device='cuda:0')
tensor(0.1642, device='cuda:0')
tensor(0.0055, device='cuda:0')
tensor(0.1487, device='cuda:0')
tensor(0.3376, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0124, device='cuda:0')
tensor(0.2205, device='cuda:0')
tensor(0.1741, device='cuda:0')
tensor(9.4111e-05, device='cuda:0')
tensor(0.0655, device='cuda:0')
tensor(0.0070, device='cuda:0')
tensor(6.6894e-05, device='cuda:0')
tensor(5.6901e-05, device='cuda:0')
tensor(0.0831, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0967, device='cuda:0')
tensor(0.0561, device='cuda:0')
tensor(0.1935, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.1805, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(8.6290e-05, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.9064, device='cuda:0')
tensor(0.3146, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.0140, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0230, device='cuda:0')
tensor(0.0064, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0185, device='cuda:0')
tensor(0.0364, device='cuda:0')
tensor(0.0128, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(1.3483e-05, device='cuda:0')
tensor(0.2125, device='cuda:0')
tensor(0.0978, device='cuda:0')
tensor(0.0242, device='cuda:0')
tensor(0.0229, device='cuda:0')
tensor(0.0302, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0304, device='cuda:0')
tensor(0.1032, device='cuda:0')
tensor(0.0132, device='cuda:0')
tensor(0.1582, device='cuda:0')
tensor(0.0476, device='cuda:0')
tensor(0.0163, device='cuda:0')
tensor(1.1217, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.0152, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0132, device='cuda:0')
tensor(0.0703, device='cuda:0')
tensor(0.0830, device='cuda:0')
tensor(0.2204, device='cuda:0')
tensor(0.0113, device='cuda:0')
tensor(0.0075, device='cuda:0')
tensor(0.0383, device='cuda:0')
tensor(0.0418, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0046, device='cuda:0')
tensor(0.0366, device='cuda:0')
tensor(0.1101, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.1703, device='cuda:0')
tensor(0.0178, device='cuda:0')
tensor(0.0441, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0136, device='cuda:0')
tensor(0.1707, device='cuda:0')
tensor(0.6720, device='cuda:0')
tensor(0.0117, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(1.4234, device='cuda:0')
tensor(0.1151, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0821, device='cuda:0')
tensor(0.0061, device='cuda:0')
tensor(0.1669, device='cuda:0')
tensor(0.1099, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.2734, device='cuda:0')
tensor(0.2213, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.1655, device='cuda:0')
tensor(0.0238, device='cuda:0')
tensor(0.5501, device='cuda:0')
tensor(0.0294, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.0490, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0276, device='cuda:0')
tensor(0.0152, device='cuda:0')
tensor(0.0671, device='cuda:0')
tensor(0.0297, device='cuda:0')
tensor(0.0504, device='cuda:0')
tensor(0.0062, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.3502, device='cuda:0')
tensor(0.0132, device='cuda:0')
tensor(0.0037, device='cuda:0')
tensor(0.0012, device='cuda:0')
tensor(7.4439e-05, device='cuda:0')
tensor(0.0184, device='cuda:0')
tensor(0.0053, device='cuda:0')
tensor(0.0221, device='cuda:0')
tensor(0.2805, device='cuda:0')
tensor(0.0118, device='cuda:0')
tensor(0.0343, device='cuda:0')
tensor(0.0210, device='cuda:0')
tensor(0.1542, device='cuda:0')
tensor(0.0240, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0114, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0679, device='cuda:0')
tensor(0.0028, device='cuda:0')
tensor(0.6362, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0903, device='cuda:0')
tensor(0.0056, device='cuda:0')
tensor(0.0693, device='cuda:0')
tensor(0.0272, device='cuda:0')
tensor(0.5820, device='cuda:0')
tensor(0.0505, device='cuda:0')
tensor(2.3842e-06, device='cuda:0')
tensor(0.0571, device='cuda:0')
tensor(0.0117, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(0.0116, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.0041, device='cuda:0')
tensor(0.0536, device='cuda:0')
tensor(6.4055e-05, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.0461, device='cuda:0')
tensor(0.0857, device='cuda:0')
tensor(0.4233, device='cuda:0')
tensor(0.0081, device='cuda:0')
tensor(0.0269, device='cuda:0')
tensor(0.2243, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(1.1907, device='cuda:0')
tensor(0.0422, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0441, device='cuda:0')
tensor(2.5023e-05, device='cuda:0')
tensor(0.0530, device='cuda:0')
tensor(0.0132, device='cuda:0')
tensor(0.0375, device='cuda:0')
tensor(0.1203, device='cuda:0')
tensor(0.7629, device='cuda:0')
tensor(0.2481, device='cuda:0')
tensor(0.1169, device='cuda:0')
tensor(0.0069, device='cuda:0')
tensor(0.3295, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(0.4884, device='cuda:0')
tensor(0.0112, device='cuda:0')
tensor(0.0291, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0803, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0203, device='cuda:0')
tensor(0.0230, device='cuda:0')
tensor(5.3361e-05, device='cuda:0')
tensor(0.0659, device='cuda:0')
tensor(0.0663, device='cuda:0')
tensor(0.0812, device='cuda:0')
tensor(0.0678, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(5.9930e-05, device='cuda:0')
tensor(0.0598, device='cuda:0')
tensor(3.0994e-07, device='cuda:0')
tensor(0.0536, device='cuda:0')
tensor(0.2853, device='cuda:0')
tensor(0.0088, device='cuda:0')
tensor(0.0145, device='cuda:0')
tensor(0.8431, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.1810, device='cuda:0')
tensor(0.0962, device='cuda:0')
tensor(0.5212, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.7301, device='cuda:0')
tensor(0.0049, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.2279, device='cuda:0')
tensor(0.0216, device='cuda:0')
tensor(0.0308, device='cuda:0')
tensor(1.6046e-05, device='cuda:0')
tensor(0.0878, device='cuda:0')
tensor(0.2370, device='cuda:0')
tensor(5.0106e-05, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.9243, device='cuda:0')
tensor(0.0034, device='cuda:0')
tensor(0.0863, device='cuda:0')
tensor(0.3551, device='cuda:0')
tensor(0.2232, device='cuda:0')
tensor(0.0792, device='cuda:0')
tensor(2.3533e-05, device='cuda:0')
tensor(0.0259, device='cuda:0')
tensor(0.0775, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0920, device='cuda:0')
tensor(0.0429, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0653, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0160, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0038, device='cuda:0')
tensor(0.0109, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(0.1588, device='cuda:0')
tensor(0.0019, device='cuda:0')
tensor(0.0060, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0202, device='cuda:0')
tensor(2.8528e-05, device='cuda:0')
tensor(0.1040, device='cuda:0')
tensor(0.0226, device='cuda:0')
tensor(0.0048, device='cuda:0')
tensor(0.7243, device='cuda:0')
tensor(0.1985, device='cuda:0')
tensor(0.9369, device='cuda:0')
tensor(0.6774, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.1659, device='cuda:0')
tensor(0.0173, device='cuda:0')
tensor(0.0848, device='cuda:0')
tensor(7.7289e-05, device='cuda:0')
tensor(0.0027, device='cuda:0')
tensor(0.1658, device='cuda:0')
tensor(0.1331, device='cuda:0')
tensor(5.4780e-05, device='cuda:0')
tensor(0.0450, device='cuda:0')
tensor(0.1756, device='cuda:0')
tensor(0.0087, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0436, device='cuda:0')
tensor(0.1749, device='cuda:0')
tensor(0.0018, device='cuda:0')
tensor(0.5663, device='cuda:0')
tensor(0.0080, device='cuda:0')
tensor(0.0206, device='cuda:0')
tensor(4.6935e-05, device='cuda:0')
tensor(0.0417, device='cuda:0')
tensor(0.0713, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0182, device='cuda:0')
tensor(0.0252, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0111, device='cuda:0')
tensor(1.2356, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.0607, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0031, device='cuda:0')
tensor(0.1119, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0281, device='cuda:0')
tensor(0.1239, device='cuda:0')
tensor(0.0746, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.4024, device='cuda:0')
tensor(0.0884, device='cuda:0')
tensor(0.3423, device='cuda:0')
tensor(0.0753, device='cuda:0')
tensor(0.0184, device='cuda:0')
tensor(0.1558, device='cuda:0')
tensor(0.4847, device='cuda:0')
tensor(0.0085, device='cuda:0')
tensor(1.0204e-05, device='cuda:0')
tensor(0.0464, device='cuda:0')
tensor(0.0206, device='cuda:0')
tensor(7.2651e-05, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0011, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(6.9660e-05, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.1538, device='cuda:0')
tensor(0.3187, device='cuda:0')
tensor(0.0118, device='cuda:0')
tensor(0.7432, device='cuda:0')
tensor(0.0140, device='cuda:0')
tensor(0.0076, device='cuda:0')
tensor(0.0213, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.8111, device='cuda:0')
tensor(9.1966e-05, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(7.8798e-06, device='cuda:0')
tensor(0.0123, device='cuda:0')
tensor(5.6386e-06, device='cuda:0')
tensor(0.0112, device='cuda:0')
tensor(0.0032, device='cuda:0')
tensor(0.0198, device='cuda:0')
tensor(0.0074, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0098, device='cuda:0')
tensor(0.0355, device='cuda:0')
tensor(0.0023, device='cuda:0')
tensor(0.7588, device='cuda:0')
tensor(0.0093, device='cuda:0')
tensor(0.2449, device='cuda:0')
tensor(0.4718, device='cuda:0')
tensor(0.0084, device='cuda:0')
tensor(0.0316, device='cuda:0')
tensor(0.0558, device='cuda:0')
tensor(0.1370, device='cuda:0')
tensor(0.0036, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0131, device='cuda:0')
tensor(0.0026, device='cuda:0')
tensor(0.0138, device='cuda:0')
tensor(0.0179, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(0.0677, device='cuda:0')
tensor(0.0380, device='cuda:0')
tensor(0.0020, device='cuda:0')
tensor(0.0206, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(7.7742e-05, device='cuda:0')
tensor(0.0556, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0859, device='cuda:0')
tensor(0.1080, device='cuda:0')
tensor(0.4915, device='cuda:0')
tensor(6.6162e-06, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(0.0021, device='cuda:0')
tensor(0.0079, device='cuda:0')
tensor(8.6308e-06, device='cuda:0')
tensor(2.1303e-05, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(0.0061, device='cuda:0')
tensor(0.0082, device='cuda:0')
tensor(3.8184e-05, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(9.4506e-05, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0154, device='cuda:0')
tensor(0.0083, device='cuda:0')
tensor(1.2814, device='cuda:0')
tensor(0.0044, device='cuda:0')
tensor(0.0111, device='cuda:0')
tensor(0.0314, device='cuda:0')
tensor(0.7565, device='cuda:0')
tensor(0.0039, device='cuda:0')
tensor(6.5522e-05, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.1068, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0035, device='cuda:0')
tensor(0.0140, device='cuda:0')
tensor(0.2480, device='cuda:0')
tensor(0.0239, device='cuda:0')
tensor(0.0014, device='cuda:0')
tensor(4.3048e-05, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.0144, device='cuda:0')
tensor(0.0237, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.3706, device='cuda:0')
tensor(4.1522e-05, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0016, device='cuda:0')
tensor(8.2523e-05, device='cuda:0')
tensor(0.0210, device='cuda:0')
tensor(0.0553, device='cuda:0')
tensor(0.0975, device='cuda:0')
tensor(0.0246, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.1139, device='cuda:0')
tensor(0.2416, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(3.7040e-05, device='cuda:0')
tensor(0.0033, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0170, device='cuda:0')
tensor(8.6853e-05, device='cuda:0')
tensor(0.9243, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.0209, device='cuda:0')
tensor(0.0325, device='cuda:0')
tensor(2.6751e-05, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(6.9493e-05, device='cuda:0')
tensor(0.0001, device='cuda:0')
tensor(0.0005, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.0071, device='cuda:0')
tensor(0.0618, device='cuda:0')
tensor(0.0463, device='cuda:0')
tensor(0.1763, device='cuda:0')
tensor(0.0263, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0422, device='cuda:0')
tensor(0.0244, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.1016, device='cuda:0')
tensor(0.0944, device='cuda:0')
tensor(0.0024, device='cuda:0')
tensor(0.1502, device='cuda:0')
tensor(0.0094, device='cuda:0')
tensor(0.0272, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0126, device='cuda:0')
tensor(0.3660, device='cuda:0')
tensor(0.0063, device='cuda:0')
tensor(0.0254, device='cuda:0')
tensor(0.9520, device='cuda:0')
tensor(0.5217, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0022, device='cuda:0')
tensor(7.5102e-07, device='cuda:0')
tensor(0.0007, device='cuda:0')
tensor(0.0731, device='cuda:0')
tensor(0.1147, device='cuda:0')
tensor(0.0045, device='cuda:0')
tensor(0.0191, device='cuda:0')
tensor(0.0165, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0156, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.2141, device='cuda:0')
tensor(0.0047, device='cuda:0')
tensor(0.0246, device='cuda:0')
tensor(0.0498, device='cuda:0')
tensor(0.0863, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.4748, device='cuda:0')
tensor(0.0132, device='cuda:0')
tensor(0.0030, device='cuda:0')
tensor(0.0006, device='cuda:0')
tensor(0.0008, device='cuda:0')
tensor(0.0122, device='cuda:0')
tensor(0.1788, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.0271, device='cuda:0')
tensor(4.3512e-06, device='cuda:0')
tensor(0.0329, device='cuda:0')
tensor(0.1998, device='cuda:0')
tensor(0.0526, device='cuda:0')
tensor(0.0160, device='cuda:0')
tensor(0.0256, device='cuda:0')
tensor(0.0092, device='cuda:0')
tensor(0.0010, device='cuda:0')
tensor(0.3021, device='cuda:0')
tensor(0.0054, device='cuda:0')
tensor(0.0122, device='cuda:0')
tensor(0.0050, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0009, device='cuda:0')
tensor(0.0017, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(6.6905e-05, device='cuda:0')
tensor(0.0097, device='cuda:0')
tensor(0.4282, device='cuda:0')
tensor(0.0003, device='cuda:0')
tensor(6.4758e-05, device='cuda:0')
tensor(7.9186e-05, device='cuda:0')
tensor(7.3534e-05, device='cuda:0')
tensor(0.0688, device='cuda:0')
tensor(0.0161, device='cuda:0')
tensor(0.3330, device='cuda:0')
tensor(0.0473, device='cuda:0')
tensor(0.0118, device='cuda:0')
tensor(0.0015, device='cuda:0')
tensor(0.5226, device='cuda:0')
tensor(0.1882, device='cuda:0')
tensor(0.0213, device='cuda:0')
tensor(0.1698, device='cuda:0')
tensor(0.0002, device='cuda:0')
tensor(0.7113, device='cuda:0')
tensor(0.0295, device='cuda:0')
tensor(7.0649e-05, device='cuda:0')
tensor(0.1463, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(1.0634e-05, device='cuda:0')
tensor(0.2062, device='cuda:0')
tensor(0.5613, device='cuda:0')
tensor(0.0004, device='cuda:0')
tensor(0.0269, device='cuda:0')
tensor(0.0013, device='cuda:0')
tensor(0.1549, device='cuda:0')
tensor(0.0025, device='cuda:0')
tensor(0.0388, device='cuda:0')
tensor(0.3808, device='cuda:0')
